Order_ID,Order_Date,Ship_Date,Customer_ID,Product_ID,Sales,Quantity,Discount,Profit,Shipping_Cost,Ship_Mode,Order_Priority,Year,Order_Month,Order_Quarter,Order_Day,Shipping_Days,Profit_Margin
CA-2014-168228,2014-04-28,2014-04-30,AP-109154,OFF-AR-10000390,12,3,0.0,5.6994,2.53,First Class,High,2014,April,2,Monday,2,47.5
CA-2014-154501,2014-05-01,2014-05-06,EA-140354,OFF-AR-10002804,10,2,0.0,4.0098,0.21,Standard Class,Medium,2014,May,2,Thursday,5,40.1
CA-2014-147844,2014-05-03,2014-05-07,DD-135704,OFF-AR-10001615,60,3,0.0,15.4752,3.63,Standard Class,Medium,2014,May,2,Saturday,4,25.79
US-2014-151127,2014-05-23,2014-05-26,RL-196154,OFF-AR-10002445,50,7,0.0,18.8328,5.26,First Class,Medium,2014,May,2,Friday,3,37.67
CA-2014-143343,2014-06-11,2014-06-14,BW-112004,OFF-AR-10002375,16,5,0.0,4.756,1.49,First Class,Medium,2014,June,2,Wednesday,3,29.72
CA-2014-135167,2014-06-16,2014-06-21,SC-208004,OFF-AR-10002399,4,1,0.0,1.7466,0.29,Standard Class,Medium,2014,June,2,Monday,5,43.66
CA-2014-138149,2014-06-30,2014-07-01,WB-218504,OFF-AR-10000255,12,2,0.0,3.0368,2.05,First Class,High,2014,June,2,Monday,1,25.31
CA-2014-137498,2014-09-10,2014-09-15,LC-170504,OFF-AR-10003829,7,2,0.0,1.9024,0.2,Second Class,Medium,2014,September,3,Wednesday,5,27.18
CA-2014-102974,2014-09-20,2014-09-25,DP-131054,OFF-AR-10000914,23,2,0.0,6.0632,1.41,Standard Class,Medium,2014,September,3,Saturday,5,26.36
CA-2014-102974,2014-09-20,2014-09-25,DP-131054,OFF-AR-10004956,17,3,0.0,4.8546,0.88,Standard Class,Medium,2014,September,3,Saturday,5,28.56
US-2014-141509,2014-09-30,2014-10-02,SC-205754,OFF-AR-10002067,99,5,0.0,25.792,4.52,First Class,Critical,2014,September,3,Tuesday,2,26.05
CA-2014-112431,2014-10-13,2014-10-15,RW-196904,OFF-AR-10000940,6,2,0.0,1.5876,0.81,Second Class,High,2014,October,4,Monday,2,26.46
CA-2014-100013,2014-11-07,2014-11-12,ZC-219104,OFF-AR-10001022,6,2,0.0,1.7608,0.19,Standard Class,Medium,2014,November,4,Friday,5,29.35
CA-2014-124261,2014-11-15,2014-11-20,JE-157154,OFF-AR-10003504,34,8,0.0,9.9296,1.02,Standard Class,Medium,2014,November,4,Saturday,5,29.2
CA-2014-109701,2014-12-03,2014-12-04,AM-103604,OFF-AR-10001868,10,6,0.0,5.04,0.23,Same Day,High,2014,December,4,Wednesday,1,50.4
CA-2014-102407,2014-12-10,2014-12-14,AT-104354,OFF-AR-10000122,11,2,0.0,2.79,1.5,Second Class,Medium,2014,December,4,Wednesday,4,25.36
CA-2014-102099,2014-12-19,2014-12-20,EP-139154,OFF-AR-10003811,7,3,0.0,1.7901,1.05,First Class,Medium,2014,December,4,Friday,1,25.57
CA-2014-163405,2014-12-22,2014-12-26,BN-115154,OFF-AR-10001246,6,2,0.0,1.7052,0.66,Standard Class,High,2014,December,4,Monday,4,28.42
CA-2014-163405,2014-12-22,2014-12-26,BN-115154,OFF-AR-10003811,7,3,0.0,1.7901,0.29,Standard Class,High,2014,December,4,Monday,4,25.57
CA-2011-120838,2011-03-23,2011-03-26,PO-188654,OFF-ST-10000585,330,2,0.0,85.904,34.62,Second Class,High,2011,March,1,Wednesday,3,26.03
US-2011-120740,2011-04-15,2011-04-15,PS-189704,OFF-AP-10000240,107,2,0.0,31.0184,20.75,Same Day,Critical,2011,April,2,Friday,0,28.99
CA-2011-146528,2011-07-25,2011-07-27,VF-217154,OFF-SU-10002522,16,4,0.0,4.5008,0.86,Second Class,High,2011,July,3,Monday,2,28.13
CA-2011-169642,2011-07-27,2011-07-30,BB-109904,OFF-ST-10002574,276,2,0.0,0.0,32.27,Second Class,Medium,2011,July,3,Wednesday,3,0.0
CA-2011-101931,2011-10-28,2011-10-31,TS-213704,OFF-ST-10003442,141,5,0.0,38.178,14.96,First Class,High,2011,October,4,Friday,3,27.08
CA-2011-101931,2011-10-28,2011-10-31,TS-213704,OFF-SU-10000646,481,2,0.0,14.4222,21.55,First Class,High,2011,October,4,Friday,3,3.0
CA-2011-101931,2011-10-28,2011-10-31,TS-213704,OFF-SU-10002301,6,2,0.0,0.0628,1.41,First Class,High,2011,October,4,Friday,3,1.05
CA-2011-140732,2011-11-11,2011-11-13,MA-175604,OFF-AP-10001626,8,2,0.0,2.0228,0.92,Second Class,High,2011,November,4,Friday,2,25.29
CA-2011-127558,2011-11-15,2011-11-18,SS-204104,OFF-SU-10002537,20,2,0.0,5.3196,5.13,First Class,Medium,2011,November,4,Tuesday,3,26.6
CA-2011-119144,2011-11-16,2011-11-18,JD-161504,OFF-ST-10000991,345,3,0.0,10.3473,89.84,First Class,Critical,2011,November,4,Wednesday,2,3.0
US-2011-157385,2011-11-23,2011-11-25,SC-200954,OFF-EN-10003160,22,3,0.0,10.4832,2.9,First Class,Critical,2011,November,4,Wednesday,2,47.65
CA-2011-150203,2011-12-05,2011-12-07,JB-159254,OFF-AP-10001469,250,6,0.0,72.5754,36.78,First Class,High,2011,December,4,Monday,2,29.03
CA-2011-106726,2011-12-06,2011-12-08,RS-197654,OFF-ST-10001496,1261,7,0.0,327.9458,506.49,First Class,Critical,2011,December,4,Tuesday,2,26.01
CA-2011-162992,2011-12-19,2011-12-21,BP-110954,OFF-FA-10004248,23,5,0.0,8.7945,2.33,First Class,Medium,2011,December,4,Monday,2,38.24
CA-2011-162992,2011-12-19,2011-12-21,BP-110954,OFF-LA-10001934,15,2,0.0,6.8714,1.2,First Class,Medium,2011,December,4,Monday,2,45.81
CA-2011-120243,2011-12-27,2011-12-30,AT-104354,OFF-LA-10004425,12,4,0.0,5.4332,1.06,Second Class,High,2011,December,4,Tuesday,3,45.28
CA-2012-116092,2012-02-15,2012-02-18,JM-161954,OFF-AP-10001391,541,6,0.0,157.0176,43.71,Second Class,Medium,2012,February,1,Wednesday,3,29.02
CA-2012-142601,2012-04-18,2012-04-20,DE-132554,OFF-ST-10002756,947,7,0.0,9.4717,36.83,Second Class,Medium,2012,April,2,Wednesday,2,1.0
CA-2012-149972,2012-09-21,2012-09-23,CD-127904,OFF-FA-10002763,8,2,0.0,2.528,1.9,First Class,High,2012,September,3,Friday,2,31.6
CA-2012-168760,2012-09-22,2012-09-26,MM-182804,OFF-AP-10004532,61,3,0.0,16.5888,15.69,Second Class,High,2012,September,3,Saturday,4,27.19
US-2012-119312,2012-10-02,2012-10-07,CS-124004,OFF-ST-10000943,270,14,0.0,75.6952,29.13,Second Class,Medium,2012,October,4,Tuesday,5,28.04
CA-2012-152527,2012-10-17,2012-10-17,CM-121904,OFF-ST-10003479,78,2,0.0,3.894,18.46,Same Day,Critical,2012,October,4,Wednesday,0,4.99
CA-2012-137708,2012-11-22,2012-11-25,NG-184304,OFF-ST-10004634,34,3,0.0,10.089,6.73,Second Class,High,2012,November,4,Thursday,3,29.67
CA-2012-118871,2012-12-04,2012-12-09,HM-148604,OFF-EN-10003296,271,3,0.0,122.148,34.62,Second Class,Medium,2012,December,4,Tuesday,5,45.07
CA-2012-110870,2012-12-12,2012-12-15,KD-162704,OFF-SU-10001225,26,7,0.0,0.5152,4.91,First Class,High,2012,December,4,Wednesday,3,1.98
CA-2012-125423,2012-12-13,2012-12-15,MC-175754,OFF-LA-10001771,10,2,0.0,4.5816,0.87,Second Class,Medium,2012,December,4,Thursday,2,45.82
CA-2013-125206,2013-01-03,2013-01-05,LR-169154,OFF-ST-10003692,114,2,0.0,28.615,14.24,First Class,High,2013,January,1,Thursday,2,25.1
CA-2013-139010,2013-02-21,2013-02-26,MC-176354,OFF-ST-10001809,449,5,0.0,8.983,54.23,Second Class,Medium,2013,February,1,Thursday,5,2.0
CA-2013-131380,2013-03-29,2013-04-01,CC-122204,OFF-ST-10002485,88,4,0.0,0.8792,23.69,Second Class,Critical,2013,March,1,Friday,3,1.0
CA-2013-130638,2013-05-17,2013-05-20,SC-200954,OFF-LA-10002195,28,9,0.0,13.3056,2.0,Second Class,Medium,2013,May,2,Friday,3,47.52
CA-2013-138688,2013-06-13,2013-06-17,DV-130454,OFF-LA-10000240,15,2,0.0,6.8714,1.47,Second Class,High,2013,June,2,Thursday,4,45.81
CA-2013-123512,2013-06-18,2013-06-20,MV-181904,OFF-LA-10000081,23,6,0.0,10.8,3.7,First Class,Critical,2013,June,2,Tuesday,2,46.96
CA-2013-144015,2013-06-27,2013-06-27,AH-100754,OFF-FA-10000624,18,5,0.0,8.95,4.89,Same Day,Critical,2013,June,2,Thursday,0,49.72
CA-2013-144015,2013-06-27,2013-06-27,AH-100754,OFF-SU-10003505,232,2,0.0,11.586,43.08,Same Day,Critical,2013,June,2,Thursday,0,4.99
CA-2013-130029,2013-07-04,2013-07-07,GT-147554,OFF-FA-10001135,4,2,0.0,0.0792,0.66,First Class,High,2013,July,3,Thursday,3,1.98
CA-2013-111115,2013-07-26,2013-07-28,LB-167354,OFF-FA-10000624,21,6,0.0,10.74,4.35,Second Class,High,2013,July,3,Friday,2,51.14
CA-2013-155187,2013-09-25,2013-09-27,LA-167804,OFF-ST-10000642,42,2,0.0,2.9372,2.92,Second Class,Medium,2013,September,3,Wednesday,2,6.99
CA-2013-114972,2013-11-04,2013-11-07,PF-192254,OFF-AP-10003057,1101,4,0.0,429.5772,364.76,First Class,Critical,2013,November,4,Monday,3,39.02
CA-2013-114972,2013-11-04,2013-11-07,PF-192254,OFF-LA-10004545,88,7,0.0,41.2237,11.56,First Class,Critical,2013,November,4,Monday,3,46.85
CA-2013-161669,2013-11-08,2013-11-10,EM-140954,OFF-LA-10004093,15,2,0.0,6.8714,1.92,First Class,High,2013,November,4,Friday,2,45.81
CA-2013-161669,2013-11-08,2013-11-10,EM-140954,OFF-SU-10002503,11,2,0.0,3.2944,1.38,First Class,High,2013,November,4,Friday,2,29.95
CA-2013-158694,2013-11-11,2013-11-14,AI-108554,OFF-AP-10000055,130,4,0.0,38.976,16.65,Second Class,High,2013,November,4,Monday,3,29.98
CA-2013-158694,2013-11-11,2013-11-14,AI-108554,OFF-ST-10001496,721,4,0.0,187.3976,105.59,Second Class,High,2013,November,4,Monday,3,25.99
US-2013-111528,2013-12-31,2013-12-31,JP-161354,OFF-ST-10001526,481,4,0.0,125.1432,56.65,Same Day,Medium,2013,December,4,Tuesday,0,26.02
CA-2014-164707,2014-02-19,2014-02-22,CV-128054,OFF-LA-10004345,10,2,0.0,4.8118,2.16,Second Class,High,2014,February,1,Wednesday,3,48.12
CA-2014-117212,2014-02-27,2014-03-01,BT-115304,OFF-AP-10004532,82,4,0.0,22.1184,9.84,Second Class,Medium,2014,February,1,Thursday,2,26.97
CA-2014-122007,2014-03-19,2014-03-21,JK-153254,OFF-AP-10000358,91,7,0.0,26.3494,6.89,Second Class,Medium,2014,March,1,Wednesday,2,28.96
CA-2014-108539,2014-03-22,2014-03-24,SC-207254,OFF-ST-10003208,726,4,0.0,210.4936,58.05,Second Class,High,2014,March,1,Saturday,2,28.99
CA-2014-132178,2014-05-04,2014-05-09,DB-129703,OFF-ST-10000025,763,8,0.0,45.8064,50.46,Second Class,Medium,2014,May,2,Sunday,5,6.0
CA-2014-132178,2014-05-04,2014-05-09,DB-129703,OFF-ST-10000464,70,2,0.0,19.4656,4.22,Second Class,Medium,2014,May,2,Sunday,5,27.81
CA-2014-140963,2014-06-11,2014-06-14,MT-180704,OFF-LA-10003923,30,2,0.0,14.8,3.12,First Class,High,2014,June,2,Wednesday,3,49.33
CA-2014-141481,2014-06-12,2014-06-15,ZD-219254,OFF-AP-10004532,61,3,0.0,16.5888,8.47,First Class,High,2014,June,2,Thursday,3,27.19
CA-2014-138149,2014-06-30,2014-07-01,WB-218504,OFF-ST-10002974,131,3,0.0,39.213,34.83,First Class,High,2014,June,2,Monday,1,29.93
US-2014-143175,2014-08-04,2014-08-07,GA-145154,OFF-ST-10003123,100,3,0.0,23.9688,3.05,Second Class,Medium,2014,August,3,Monday,3,23.97
CA-2014-169327,2014-09-03,2014-09-05,MH-172904,OFF-AP-10001492,43,5,0.0,11.206,3.94,Second Class,High,2014,September,3,Wednesday,2,26.06
US-2014-157224,2014-09-15,2014-09-19,JB-160004,OFF-LA-10000121,57,9,0.0,26.082,2.1,Second Class,Medium,2014,September,3,Monday,4,45.76
CA-2014-165155,2014-09-22,2014-09-24,BM-115754,OFF-ST-10004950,16,1,0.0,3.8775,4.31,First Class,Critical,2014,September,3,Monday,2,24.23
CA-2014-109701,2014-12-03,2014-12-04,AM-103604,OFF-AP-10002765,79,3,0.0,22.2516,8.23,Same Day,High,2014,December,4,Wednesday,1,28.17
CA-2014-102407,2014-12-10,2014-12-14,AT-104354,OFF-AP-10001394,189,1,0.0,68.04,14.17,Second Class,Medium,2014,December,4,Wednesday,4,36.0
CA-2014-161578,2014-12-17,2014-12-22,RB-194654,OFF-ST-10002289,159,5,0.0,7.945,15.27,Second Class,High,2014,December,4,Wednesday,5,5.0
CA-2011-110849,2011-04-18,2011-04-23,JL-158354,OFF-FA-10000134,12,2,0.0,3.6022,0.96,Standard Class,High,2011,April,2,Monday,5,30.02
CA-2011-116785,2011-04-26,2011-04-30,MH-172904,OFF-LA-10000305,13,2,0.0,5.796,1.8,Standard Class,High,2011,April,2,Tuesday,4,44.58
CA-2011-114125,2011-07-09,2011-07-13,GH-144104,OFF-LA-10004559,3,1,0.0,1.4112,0.47,Standard Class,High,2011,July,3,Saturday,4,47.04
CA-2011-114125,2011-07-09,2011-07-13,GH-144104,OFF-ST-10001505,24,4,0.0,4.0664,1.7,Standard Class,High,2011,July,3,Saturday,4,16.94
CA-2011-110184,2011-07-12,2011-07-16,BF-111704,OFF-ST-10000107,250,9,0.0,44.955,52.56,Standard Class,High,2011,July,3,Tuesday,4,17.98
CA-2011-104178,2011-08-25,2011-08-29,JM-152654,OFF-ST-10004258,49,4,0.0,13.1868,3.81,Standard Class,High,2011,August,3,Thursday,4,26.91
CA-2011-146969,2011-09-29,2011-10-03,AP-109154,OFF-FA-10001561,9,4,0.0,2.8776,1.29,Standard Class,High,2011,September,3,Thursday,4,31.97
CA-2011-146969,2011-09-29,2011-10-03,AP-109154,OFF-ST-10004340,62,1,0.0,16.7886,5.67,Standard Class,High,2011,September,3,Thursday,4,27.08
CA-2011-106439,2011-10-31,2011-11-04,GG-146504,OFF-FA-10002975,11,3,0.0,5.2164,1.2,Standard Class,High,2011,October,4,Monday,4,47.42
CA-2011-106439,2011-10-31,2011-11-04,GG-146504,OFF-ST-10003996,80,5,0.0,20.878,15.67,Standard Class,High,2011,October,4,Monday,4,26.1
CA-2011-106439,2011-10-31,2011-11-04,GG-146504,OFF-ST-10001963,406,4,0.0,12.1692,18.82,Standard Class,High,2011,October,4,Monday,4,3.0
CA-2012-121776,2012-02-16,2012-02-21,RD-195854,OFF-LA-10002762,88,7,0.0,41.2237,9.83,Standard Class,High,2012,February,1,Thursday,5,46.85
US-2012-120502,2012-04-13,2012-04-19,BT-113954,OFF-AP-10004980,76,2,0.0,29.5776,8.99,Standard Class,Low,2012,April,2,Friday,6,38.92
CA-2012-115420,2012-04-25,2012-05-02,LS-169454,OFF-EN-10003862,21,2,0.0,9.8164,2.31,Standard Class,Low,2012,April,2,Wednesday,7,46.74
CA-2012-165162,2012-05-14,2012-05-21,HG-150254,OFF-ST-10003470,1118,4,0.0,55.896,137.93,Standard Class,Low,2012,May,2,Monday,7,5.0
CA-2012-149846,2012-05-22,2012-05-26,SB-201854,OFF-LA-10004484,8,2,0.0,3.7996,0.8,Standard Class,High,2012,May,2,Tuesday,4,47.5
CA-2012-149846,2012-05-22,2012-05-26,SB-201854,OFF-ST-10002406,105,7,0.0,29.3412,13.18,Standard Class,High,2012,May,2,Tuesday,4,27.94
CA-2012-132906,2012-09-10,2012-09-14,CC-121454,OFF-SU-10004498,52,4,0.0,1.5456,7.75,Standard Class,High,2012,September,3,Monday,4,2.97
CA-2012-100573,2012-09-25,2012-10-01,AM-107054,OFF-EN-10000461,17,2,0.0,8.2156,1.73,Standard Class,Low,2012,September,3,Tuesday,6,48.33
CA-2012-129532,2012-12-08,2012-12-12,YS-218804,OFF-ST-10004186,222,2,0.0,4.4392,43.34,Standard Class,High,2012,December,4,Saturday,4,2.0
CA-2012-148376,2012-12-27,2012-12-31,AG-109004,OFF-AP-10000240,107,2,0.0,31.0184,11.51,Standard Class,High,2012,December,4,Thursday,4,28.99
CA-2012-148376,2012-12-27,2012-12-31,AG-109004,OFF-LA-10002381,22,7,0.0,10.3488,4.27,Standard Class,High,2012,December,4,Thursday,4,47.04
CA-2013-130477,2013-04-09,2013-04-13,LC-171404,OFF-ST-10002583,65,2,0.0,2.5984,7.09,Standard Class,High,2013,April,2,Tuesday,4,4.0
CA-2013-138282,2013-05-20,2013-05-24,AH-106904,OFF-AP-10001366,88,8,0.0,23.7168,7.92,Standard Class,High,2013,May,2,Monday,4,26.95
CA-2013-134803,2013-05-29,2013-06-04,CL-125654,OFF-AP-10000891,262,2,0.0,78.672,26.48,Standard Class,Low,2013,May,2,Wednesday,6,30.03
CA-2013-167241,2013-08-16,2013-08-23,BD-113204,OFF-ST-10001505,18,3,0.0,3.0498,2.88,Standard Class,Low,2013,August,3,Friday,7,16.94
CA-2013-130162,2013-10-29,2013-11-02,JH-159104,OFF-ST-10001328,93,6,0.0,26.0568,6.35,Standard Class,High,2013,October,4,Tuesday,4,28.02
CA-2013-166226,2013-11-19,2013-11-23,TC-215354,OFF-AP-10002867,68,1,0.0,18.3168,6.48,Standard Class,High,2013,November,4,Tuesday,4,26.94
CA-2013-145919,2013-12-19,2013-12-24,HG-149654,OFF-SU-10003505,579,5,0.0,28.965,53.83,Standard Class,High,2013,December,4,Thursday,5,5.0
CA-2014-145807,2014-02-10,2014-02-14,SB-201704,OFF-ST-10001370,355,5,0.0,17.745,48.88,Standard Class,High,2014,February,1,Monday,4,5.0
CA-2014-129294,2014-03-17,2014-03-22,KD-166154,OFF-AP-10001154,141,3,0.0,54.8613,14.92,Standard Class,High,2014,March,1,Monday,5,38.91
CA-2014-129294,2014-03-17,2014-03-22,KD-166154,OFF-ST-10002615,310,2,0.0,80.6312,26.14,Standard Class,High,2014,March,1,Monday,5,26.01
US-2014-160143,2014-04-01,2014-04-08,HG-149654,OFF-SU-10004231,30,3,0.0,8.019,4.08,Standard Class,Low,2014,April,2,Tuesday,7,26.73
CA-2014-164959,2014-07-12,2014-07-16,KN-163904,OFF-LA-10004272,9,3,0.0,4.0749,1.11,Standard Class,High,2014,July,3,Saturday,4,45.28
CA-2014-141929,2014-09-05,2014-09-09,RA-192854,OFF-ST-10002974,218,5,0.0,65.355,26.6,Standard Class,High,2014,September,3,Friday,4,29.98
CA-2014-100825,2014-09-10,2014-09-15,KD-164954,OFF-ST-10003123,100,3,0.0,23.9688,10.94,Standard Class,High,2014,September,3,Wednesday,5,23.97
CA-2014-105914,2014-10-03,2014-10-09,PV-189854,OFF-ST-10003716,1575,7,0.0,204.7682,127.15,Standard Class,Low,2014,October,4,Friday,6,13.0
CA-2011-112291,2011-04-03,2011-04-08,KE-164204,OFF-EN-10001415,11,2,0.0,5.58,0.24,Standard Class,Medium,2011,April,2,Sunday,5,50.73
US-2011-154879,2011-05-06,2011-05-11,SN-207104,OFF-LA-10004425,6,2,0.0,2.7166,0.33,Standard Class,Medium,2011,May,2,Friday,5,45.28
CA-2011-115812,2011-06-09,2011-06-14,BH-117104,OFF-AP-10002892,115,5,0.0,34.47,8.23,Standard Class,Medium,2011,June,2,Thursday,5,29.97
CA-2011-133704,2011-09-20,2011-09-26,MA-179954,OFF-AP-10001366,44,4,0.0,11.8584,1.65,Standard Class,Medium,2011,September,3,Tuesday,6,26.95
CA-2011-168305,2011-11-01,2011-11-08,PL-189254,OFF-LA-10003498,44,3,0.0,22.2,2.77,Standard Class,Medium,2011,November,4,Tuesday,7,50.45
CA-2011-133830,2011-12-05,2011-12-10,RL-196154,OFF-FA-10002280,15,3,0.0,7.2,1.15,Standard Class,Medium,2011,December,4,Monday,5,48.0
US-2011-167738,2011-12-24,2011-12-29,JC-161054,OFF-ST-10003306,143,1,0.0,41.4294,10.28,Standard Class,Medium,2011,December,4,Saturday,5,28.97
US-2011-138247,2011-12-24,2011-12-29,BF-111704,OFF-AP-10000828,362,2,0.0,101.3488,26.47,Standard Class,Medium,2011,December,4,Saturday,5,28.0
US-2011-138247,2011-12-24,2011-12-29,BF-111704,OFF-ST-10002301,20,1,0.0,0.2034,1.27,Standard Class,Medium,2011,December,4,Saturday,5,1.02
CA-2012-111234,2012-02-18,2012-02-22,AB-106004,OFF-LA-10002271,9,3,0.0,4.4352,0.7,Standard Class,Medium,2012,February,1,Saturday,4,49.28
CA-2012-121965,2012-06-19,2012-06-23,LH-171554,OFF-EN-10000056,187,3,0.0,87.7443,5.15,Standard Class,Medium,2012,June,2,Tuesday,4,46.92
CA-2012-115945,2012-06-25,2012-07-01,AB-101654,OFF-ST-10001963,304,3,0.0,9.1269,11.27,Standard Class,Medium,2012,June,2,Monday,6,3.0
CA-2012-162369,2012-08-15,2012-08-19,TT-212654,OFF-ST-10000046,323,2,0.0,61.389,18.13,Standard Class,Medium,2012,August,3,Wednesday,4,19.01
US-2012-139759,2012-08-25,2012-08-30,NL-183104,OFF-AP-10002765,106,4,0.0,29.6688,6.04,Standard Class,Medium,2012,August,3,Saturday,5,27.99
CA-2012-121188,2012-08-28,2012-09-04,CB-120254,OFF-ST-10000736,729,9,0.0,29.1528,48.16,Standard Class,Medium,2012,August,3,Tuesday,7,4.0
CA-2012-121188,2012-08-28,2012-09-04,CB-120254,OFF-ST-10001490,892,5,0.0,267.705,85.38,Standard Class,Medium,2012,August,3,Tuesday,7,30.01
CA-2012-167745,2012-09-18,2012-09-23,GB-145304,OFF-SU-10004782,17,2,0.0,5.07,0.77,Standard Class,Medium,2012,September,3,Tuesday,5,29.82
CA-2012-103835,2012-09-24,2012-09-28,SC-204404,OFF-AP-10002651,1158,4,0.0,335.8548,56.16,Standard Class,Medium,2012,September,3,Monday,4,29.0
CA-2012-129546,2012-09-28,2012-10-05,RP-198554,OFF-AP-10002495,186,3,0.0,55.845,12.14,Standard Class,Medium,2012,September,3,Friday,7,30.02
CA-2012-129546,2012-09-28,2012-10-05,RP-198554,OFF-SU-10004884,47,3,0.0,13.6851,3.51,Standard Class,Medium,2012,September,3,Friday,7,29.12
CA-2012-160171,2012-10-19,2012-10-24,RM-196754,OFF-AP-10000275,1641,5,0.0,459.396,99.85,Standard Class,Medium,2012,October,4,Friday,5,27.99
CA-2012-153416,2012-11-24,2012-11-29,TS-213404,OFF-ST-10000060,455,7,0.0,54.5832,42.98,Standard Class,Medium,2012,November,4,Saturday,5,12.0
CA-2012-149566,2012-12-05,2012-12-10,GB-145304,OFF-LA-10000452,13,4,0.0,6.048,0.48,Standard Class,Medium,2012,December,4,Wednesday,5,46.52
CA-2012-158456,2012-12-24,2012-12-29,KT-164654,OFF-FA-10004854,46,4,0.0,21.5824,0.38,Standard Class,Medium,2012,December,4,Monday,5,46.92
CA-2012-135580,2012-12-30,2013-01-03,CL-125654,OFF-EN-10003296,271,3,0.0,122.148,16.48,Standard Class,Medium,2012,December,4,Sunday,4,45.07
CA-2012-135580,2012-12-30,2013-01-03,CL-125654,OFF-ST-10000798,75,3,0.0,14.2386,4.91,Standard Class,Medium,2012,December,4,Sunday,4,18.98
CA-2013-101189,2013-02-04,2013-02-09,JB-154004,OFF-ST-10004180,93,2,0.0,3.7208,6.61,Standard Class,Medium,2013,February,1,Monday,5,4.0
US-2013-143280,2013-02-22,2013-02-26,TZ-215804,OFF-FA-10000992,11,3,0.0,5.0055,1.21,Standard Class,Medium,2013,February,1,Friday,4,45.5
CA-2013-137729,2013-05-06,2013-05-10,BF-110054,OFF-ST-10001505,6,1,0.0,1.0166,0.24,Standard Class,Medium,2013,May,2,Monday,4,16.94
US-2013-155971,2013-06-07,2013-06-13,RB-197954,OFF-LA-10000452,22,7,0.0,10.584,1.72,Standard Class,Medium,2013,June,2,Friday,6,48.11
CA-2013-113243,2013-06-11,2013-06-16,OT-187304,OFF-LA-10001297,21,2,0.0,9.936,0.9,Standard Class,Medium,2013,June,2,Tuesday,5,47.31
CA-2013-118913,2013-06-26,2013-06-30,AS-102404,OFF-AP-10000692,61,3,0.0,17.0268,4.29,Standard Class,Medium,2013,June,2,Wednesday,4,27.91
CA-2013-101343,2013-07-18,2013-07-23,RA-198854,OFF-ST-10003479,78,2,0.0,3.894,4.31,Standard Class,Medium,2013,July,3,Thursday,5,4.99
CA-2013-140046,2013-07-29,2013-08-04,KM-166604,OFF-LA-10000305,19,3,0.0,8.694,1.24,Standard Class,Medium,2013,July,3,Monday,6,45.76
CA-2013-107328,2013-08-09,2013-08-16,CA-120554,OFF-AP-10004487,488,6,0.0,136.6176,36.22,Standard Class,Medium,2013,August,3,Friday,7,28.0
CA-2013-126732,2013-09-03,2013-09-07,LR-169154,OFF-ST-10000321,24,3,0.0,0.9468,1.34,Standard Class,Medium,2013,September,3,Tuesday,4,3.94
CA-2013-100944,2013-09-25,2013-09-29,EH-137654,OFF-EN-10001453,305,5,0.0,143.303,14.71,Standard Class,Medium,2013,September,3,Wednesday,4,46.98
CA-2013-161746,2013-10-22,2013-10-28,CS-119504,OFF-ST-10002743,341,3,0.0,3.4092,29.78,Standard Class,Medium,2013,October,4,Tuesday,6,1.0
CA-2013-144218,2013-11-01,2013-11-05,JD-158954,OFF-ST-10002615,1085,7,0.0,282.2092,64.42,Standard Class,Medium,2013,November,4,Friday,4,26.01
CA-2013-109365,2013-11-04,2013-11-09,XP-218654,OFF-AP-10002998,43,2,0.0,14.2956,4.21,Standard Class,Medium,2013,November,4,Monday,5,33.25
CA-2013-109365,2013-11-04,2013-11-09,XP-218654,OFF-FA-10001561,15,7,0.0,5.0358,1.34,Standard Class,Medium,2013,November,4,Monday,5,33.57
CA-2013-145492,2013-11-21,2013-11-28,MC-176054,OFF-AP-10003622,39,12,0.0,11.31,2.35,Standard Class,Medium,2013,November,4,Thursday,7,29.0
CA-2013-107104,2013-11-27,2013-12-01,MS-173654,OFF-AP-10000055,65,2,0.0,19.488,3.16,Standard Class,Medium,2013,November,4,Wednesday,4,29.98
CA-2013-161025,2013-12-04,2013-12-10,GM-144404,OFF-ST-10001932,773,4,0.0,108.1752,53.32,Standard Class,Medium,2013,December,4,Wednesday,6,13.99
US-2013-103674,2013-12-07,2013-12-11,AP-107204,OFF-FA-10003467,14,7,0.0,0.0,1.25,Standard Class,Medium,2013,December,4,Saturday,4,0.0
CA-2013-129868,2013-12-27,2014-01-01,MC-181304,OFF-AP-10004052,8,2,0.0,2.054,0.54,Standard Class,Medium,2013,December,4,Friday,5,25.67
CA-2013-129868,2013-12-27,2014-01-01,MC-181304,OFF-SU-10000952,18,2,0.0,4.9728,1.23,Standard Class,Medium,2013,December,4,Friday,5,27.63
CA-2014-161333,2014-02-03,2014-02-08,JL-158354,OFF-AP-10000252,47,4,0.0,16.38,2.86,Standard Class,Medium,2014,February,1,Monday,5,34.85
CA-2014-161333,2014-02-03,2014-02-08,JL-158354,OFF-ST-10000464,139,4,0.0,38.9312,7.18,Standard Class,Medium,2014,February,1,Monday,5,28.01
CA-2014-110478,2014-03-05,2014-03-10,SP-208604,OFF-EN-10000483,15,1,0.0,7.015,1.53,Standard Class,Medium,2014,March,1,Wednesday,5,46.77
CA-2014-143084,2014-03-19,2014-03-23,BP-110504,OFF-EN-10003072,19,5,0.0,9.312,1.76,Standard Class,Medium,2014,March,1,Wednesday,4,49.01
